Year,Month,Day,Period,Value
2025,6,12,1,7.007299528669
2025,6,12,2,7.362557402315501
2025,6,12,3,7.362557402315501
2025,6,12,4,7.362557402315501
2025,6,12,5,7.1413738427240006
2025,6,12,6,7.1413738427240006
2025,6,12,7,6.8080674984464995
2025,6,12,8,6.8080674984464995
2025,6,12,9,6.484386870709
2025,6,12,10,6.802662370438
2025,6,12,11,6.802662370438
2025,6,12,12,6.802662370438
2025,6,12,13,6.556118815323
2025,6,12,14,6.4965438484265
2025,6,12,15,6.948052831175499
2025,6,12,16,6.948052831175499
2025,6,12,17,6.6830638909815
2025,6,12,18,6.6830638909815
2025,6,12,19,6.6830638909815
2025,6,12,20,6.3569833242905
2025,6,12,21,6.3470905702269995
2025,6,12,22,6.3470905702269995
2025,6,12,23,6.3470905702269995
2025,6,12,24,6.3470905702269995
2025,6,12,25,6.0456775925095
2025,6,12,26,6.0456775925095
2025,6,12,27,6.0456775925095
2025,6,12,28,5.717740508496499
2025,6,12,29,5.5769794634895
2025,6,12,30,5.5769794634895
2025,6,12,31,5.5769794634895
2025,6,12,32,5.2557341000945
2025,6,12,33,5.0819166624655
2025,6,12,34,5.0819166624655
2025,6,12,35,5.0819166624655
2025,6,12,36,5.0819166624655
2025,6,12,37,5.5486319416055
2025,6,12,38,5.8698408949015
2025,6,12,39,6.1867299544655
2025,6,12,40,6.515289354683999
2025,6,12,41,6.8476042740215
2025,6,12,42,7.164926982564999
2025,6,12,43,7.4936303780359985
2025,6,12,44,7.815761244439501
2025,6,12,45,8.2431571238885
2025,6,12,46,6.519413964459001
2025,6,12,47,8.4294046149775
2025,6,12,48,6.7767760374655
2025,6,12,49,8.5322255413725
2025,6,12,50,8.5322255413725
2025,6,12,51,8.179788022197
2025,6,12,52,5.663454262147
2025,6,12,53,6.107731411012
2025,6,12,54,6.107731411012
2025,6,12,55,6.107731411012
2025,6,12,56,6.4241553650064995
2025,6,12,57,6.6768963022355
2025,6,12,58,6.6768963022355
2025,6,12,59,6.6768963022355
2025,6,12,60,6.998837380546
2025,6,12,61,7.208178437927499
2025,6,12,62,7.208178437927499
2025,6,12,63,7.208178437927499
2025,6,12,64,7.208178437927499
2025,6,12,65,6.907060085524499
2025,6,12,66,6.7785613797329995
2025,6,12,67,6.763313159300499
2025,6,12,68,6.763313159300499
2025,6,12,69,6.4679618483975
2025,6,12,70,4.733333407176
2025,6,12,71,4.733333407176
2025,6,12,72,4.4203085546729985
2025,6,12,73,4.394429127687499
2025,6,12,74,4.394429127687499
2025,6,12,75,2.3507790646889997
2025,6,12,76,2.3507790646889997
2025,6,12,77,2.3625763164135
2025,6,12,78,2.3625763164135
2025,6,12,79,2.431364050753
2025,6,12,80,2.431364050753
2025,6,12,81,2.552711173122
2025,6,12,82,2.552711173122
2025,6,12,83,2.552711173122
2025,6,12,84,3.5819448733529997
2025,6,12,85,4.4984828450759995
2025,6,12,86,4.4984828450759995
2025,6,12,87,4.4984828450759995
2025,6,12,88,4.826265990661499
2025,6,12,89,4.945376766423499
2025,6,12,90,4.967071743799
2025,6,12,91,4.967071743799
2025,6,12,92,5.292233705748
2025,6,12,93,5.3985331705635
2025,6,12,94,5.3985331705635
2025,6,12,95,5.3985331705635
2025,6,12,96,5.3985331705635
